Province,Constituency Number (ID),Constituency Name
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-48 ,TRIBAL AREA-IX NORTH WAZIR1STAN TRIBAL DISTRICT 
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-49 ,Tribal Area - X
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-50 ,Tribal Area - XI
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
KPK,NA-51 ,Tribal Area - XII
Sindh,NA-196,Jackoabad
Sindh,NA-196,Jackoabad
Sindh,NA-196,Jackoabad
Sindh,NA-196,Jackoabad
Sindh,NA-196,Jackoabad
Sindh,NA-196,Jackoabad
Sindh,NA-196,Jackoabad
Sindh,NA-196,Jackoabad
Sindh,NA-196,Jackoabad
Sindh,NA-196,Jackoabad
Sindh,NA-196,Jackoabad
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-197,Kashmore
Sindh,NA-198,Shikarpur
Sindh,NA-198,Shikarpur
Sindh,NA-198,Shikarpur
Sindh,NA-198,Shikarpur
Sindh,NA-198,Shikarpur
Sindh,NA-198,Shikarpur
Sindh,NA-198,Shikarpur
Sindh,NA-198,Shikarpur
Sindh,NA-198,Shikarpur
Sindh,NA-198,Shikarpur
Sindh,NA-198,Shikarpur
Sindh,NA-198,Shikarpur
Sindh,NA-198,Shikarpur
Sindh,NA-199,Shikarpur-II
Sindh,NA-199,Shikarpur-II
Sindh,NA-199,Shikarpur-II
Sindh,NA-199,Shikarpur-II
Sindh,NA-199,Shikarpur-II
Sindh,NA-199,Shikarpur-II
Sindh,NA-199,Shikarpur-II
Sindh,NA-199,Shikarpur-II
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-200,Larkana-I
Sindh,NA-201,Larkana-II
Sindh,NA-201,Larkana-II
Sindh,NA-201,larkana-II
Sindh,NA-201,Larkana-II
Sindh,NA-201,Larkana-II
Sindh,NA-201,Larkana-II
Sindh,NA-201,Larkana-II
Sindh,NA-201,larkana-II
Sindh,NA-202,Kamber-Shahdadkot-I
Sindh,NA-202,Kamber-Shahdadkot-I
Sindh,NA-202,Kamber-Shahdadkot-I
Sindh,NA-202,Kamber-Shahdadkot-I
Sindh,NA-202,Kamber-Shahdadkot-I
Sindh,NA-202,Kamber-Shahdadkot-I
Sindh,NA-202,Kamber-Shahdadkot-I
Sindh,NA-202,Kamber-Shahdadkot-I
Sindh,NA-202,Kamber-Shahdadkot-I
Sindh,NA-202,Kamber-Shahdadkot-I
Sindh,NA-202,Kamber-Shahdadkot-I
Sindh,NA-202,Kamber-Shahdadkot-I
Sindh,NA-202,Kamber-Shahdadkot-I
Sindh,NA-203,kamber-Shahdadkot-II
Sindh,NA-203,Kamber-Shahadkot-II
Sindh,NA-203,Kamber-Shahdadkot-II
Sindh,NA-203,Kamber-Shahdadkot-II
Sindh,NA-203,Kamber-Shahdadkot-II
Sindh,NA-203,Kamber-Shahdadkot-II
Sindh,NA-203,kamber-Shahdadkot-II
Sindh,NA-203,Kamber-Shahdadkot-II
Sindh,NA-203,Kamber-Shahdadkot-II
Sindh,NA-203,Kamber-Shahdadkot-II
Sindh,NA-203,Kamber-Shahdadkot-II
Sindh,NA-204,Ghotki-I
Sindh,NA-204,Ghotki-I
Sindh,NA-204,Ghotki-I
Sindh,NA-204,Ghotki-I
Sindh,NA-204,Ghotki-I
Sindh,NA-204,Ghotki-I
Sindh,NA-204,Ghotki-I
Sindh,NA-204,Ghotki-I
Sindh,NA-204,Ghotki-I
Sindh,NA-204,Ghotki-I
Sindh,NA-205,Ghotki-II
Sindh,NA-205,Ghotki-II
Sindh,NA-205,Ghotki-II
Sindh,NA-205,Ghotki-II
Sindh,NA-205,Ghotki-II
Sindh,NA-205,Ghotki-II
Sindh,NA-205,Ghotki-II
Sindh,NA-205,Ghotki-II
Sindh,NA-205,Ghotki-II
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-206,Sukkar-I
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-Ii
Sindh,NA-207,Sukkar-Ii
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-Ii
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-207,Sukkar-II
Sindh,NA-208,Khairpur-I
Sindh,NA-208,Khairpur-I
Sindh,NA-208,Khairpur-I
Sindh,NA-208,Khairpur-I
Sindh,NA-208,Khairpur-I
Sindh,NA-208,Khairpur-I
Sindh,NA-208,Khairpur-I
Sindh,NA-208,Khairpur-I
Sindh,NA-208,Khairpur-I
Sindh,NA-208,Khairpur-I
Sindh,NA-209,Khairpur-II
Sindh,NA-209,Khairpur-II
Sindh,NA-209,Khairpur-II
Sindh,NA-209,Khairpur-II
Sindh,NA-209,Khairpur-II
Sindh,NA-209,Khairpur-II
Sindh,NA-209,Khairpur-II
Sindh,NA-209,Khairpur-II
Sindh,NA-210,Khairpur-III
Sindh,NA-210,Khairpur-III
Sindh,NA-210,Khairpur-III
Sindh,NA-210,Khairpur-III
Sindh,NA-210,Khairpur-III
Sindh,NA-210,Khairpur-III
Sindh,NA-210,Khairpur-III
Sindh,NA-201,Khairpur-III
Sindh,NA-210,Khairpur-III
Sindh,NA-210,Khairpur-III
Sindh,NA-210,Khairpur-III
Sindh,NA-210,Khairpur-III
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-211,Naushahro Feroze-I
Sindh,NA-212,NF-II
Sindh,NA-212,NF-II
Sindh,NA-212,NF-II
Sindh,NA-212,NF-II
Sindh,NA-212,NF-II
Sindh,NA-212,NF-II
Sindh,NA-212,NF-II
Sindh,NA-212,NF-II
Sindh,NA-212,NF-II
Sindh,NA-212,NF-II
Sindh,NA-212,NF-II
Sindh,NA-212,NF-II
Sindh,NA-212,NF-II
Sindh,NA-212,NF-II
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-213,Shaheed Benazeerabad-i
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-214,SBA-II
Sindh,NA-215,Sanghar-1
Sindh,NA-215,Sanghar-1
Sindh,NA-215,Sanghar-1
Sindh,NA-215,Sanghar-1
Sindh,NA-215,Sanghar-1
Sindh,NA-215,Sanghar-1
Sindh,NA-215,Sanghar-1
Sindh,NA-215,Sanghar-1
Sindh,NA-215,Sanghar-1
Sindh,NA-215,Sanghar-1
Sindh,NA-216,Sanghar-ii
Sindh,NA-216,Sanghar-ii
Sindh,NA-216,Sanghar-ii
Sindh,NA-216,Sanghar-ii
Sindh,NA-216,Sanghar-ii
Sindh,NA-216,Sanghar-ii
Sindh,NA-216,Sanghar-ii
Sindh,NA-216,Sanghar-II
Sindh,NA-216,Sanghar-II
Sindh,NA-216,Sanghar-II
Sindh,NA-216,Sanghar-II
Sindh,NA-216,Sanghar-II
Sindh,NA-217,Sanghar-III
Sindh,NA-217,Sanghar-III
Sindh,NA-217,Sanghar-III
Sindh,NA-271,Sanghar-III
Sindh,NA-217,Sanghar-III
Sindh,NA-217,Sanghar-III
Sindh,NA-217,Sanghar-III
Sindh,NA-217,Sanghar-III
Sindh,NA-217,Sanghar-III
Sindh,NA-217,Sanghar-III
Sindh,NA-217,Sanghar-III
Sindh,NA-217,Sanghar-III
Sindh,NA-217,Sanghar-III
Sindh,NA-217,Sanghar-III
Sindh,NA-218,MirpurKhas-I
Sindh,NA-128,MirpurKhas-I
Sindh,NA-128,MirpurKhas-I
Sindh,NA-128,MirpurKhas-I
Sindh,NA-128,MirpurKhas-I
Sindh,NA-128,MirpurKhas-I
Sindh,NA-128,MirpurKhas-I
Sindh,NA-128,MirpurKhas-I
Sindh,NA-128,MirpurKhas-I
Sindh,NA-128,MirpurKhas-I
Sindh,NA-218,MirpurKhas-I
Sindh,NA-218,MirpurKhas-I
Sindh,NA-128,MirpurKhas-I
Sindh,NA-218,MirpurKhas-I
Sindh,NA-218,MirpurKhas-I
Sindh,NA-218,MirpurKhas-I
Sindh,NA-219,MirpurKhas-I
Sindh,NA-219,MirpurKhas-I
Sindh,NA-219,MirpurKhas-I
Sindh,NA-219,MirpurKhas-I
Sindh,NA-219,MirpurKhas-I
Sindh,NA-219,MirpurKhas-I
Sindh,NA-219,MirpurKhas-I
Sindh,NA-219,MirpurKhas-I
Sindh,NA-219,MirpurKhas-I
Sindh,NA-220,Umerkot
Sindh,NA-220,Umerkot
Sindh,NA-220,Umerkot
Sindh,NA-220,Umerkot
Sindh,NA-220,Umerkot
Sindh,NA-220,Umerkot
Sindh,NA-220,Umerkot
Sindh,NA-221,Tharparkar-I
Sindh,NA-221,Tharparkar-I
Sindh,NA-221,Tharparkar-I
Sindh,NA-221,Tharparkar-I
Sindh,NA-221,Tharparkar-I
Sindh,NA-221,Tharparkar-I
Sindh,NA-222,Tharparkar-II
Sindh,NA-222,Tharparkar-II
Sindh,NA-222,Tharparkar-II
Sindh,NA-222,Tharparkar-II
Sindh,NA-222,Tharparkar-II
Sindh,NA-222,Tharparkar-II
Sindh,NA-222,Tharparkar-II
Sindh,NA-222,Tharparkar-II
Sindh,NA-222,Tharparkar-II
Sindh,NA-222,Tharparkar-II
Sindh,NA-222,Tharparkar-II
Sindh,NA-222,Tharparkar-II
Sindh,NA-222,Tharparkar-II
Sindh,NA-222,Tharparkar-Ii
Sindh,NA-223,Matiari
Sindh,NA-223,Matiari
Sindh,NA-223,Matiari
Sindh,NA-223,Matiari
Sindh,NA-223,Matiari
Sindh,NA-223,Matiari
Sindh,NA-223,Matiari
Sindh,NA-223,Matiari
Sindh,NA-223,Matiari
Sindh,NA-223,Matiari
Sindh,NA-223,Matiari
Sindh,NA-223,Matiari
Sindh,NA-223,Matiari
Sindh,NA-223,Matiari
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-224,Tando Allahyar
Sindh,NA-225,Hyderabad-I
Sindh,NA-225,Hyderabad-I
Sindh,NA-225,Hyderabad-I
Sindh,NA-225,Hyderabad-I
Sindh,NA-225,Hyderabad-I
Sindh,NA-225,Hyderabad-I
Sindh,NA-225,Hyderabad-I
Sindh,NA-226,Hyderabad-II
Sindh,NA-226,Hyderabad-II
Sindh,NA-226,Hyderabad-II
Sindh,NA-226,Hyderabad-II
Sindh,NA-226,Hyderabad-II
Sindh,NA-226,Hyderabad-II
Sindh,NA-226,Hyderabad-II
Sindh,NA-226,Hyderabad-II
Sindh,NA-226,Hyderabad-Ii
Sindh,NA-226,Hyderabad-II
Sindh,NA-226,Hyderabad-II
Sindh,NA-226,Hyderabad-II
Sindh,NA-226,Hyderabad-II
Sindh,NA-226,Hyderabad-II
Sindh,NA-227,Hyderabad-III
Sindh,NA-227,Hyderabad-III
Sindh,NA-227,Hyderabad-III
Sindh,NA-227,Hyderabad-III
Sindh,NA-227,Hyderabad-III
Sindh,NA-227,Hyderabad-III
Sindh,NA-227,Hyderabad-III
Sindh,NA-227,Hyderabad-III
Sindh,NA-227,Hyderabad-III
Sindh,NA-227,Hyderabad-III
Sindh,NA-227,Hyderabad-III
Sindh,NA-227,Hyderabad-III
Sindh,NA-228,Tando Muhammad Khan
Sindh,NA-228,Tando Muhammad Khan
Sindh,NA-228,Tando Muhammad Khan
Sindh,NA-228,Tando Muhammad Khan
Sindh,NA-228,Tando Muhammad Khan
Sindh,NA-228,Tando Muhammad Khan
Sindh,NA-228,Tando Muhammad Khan
Sindh,NA-228,Tando Muhammad Khan
Sindh,NA-230,Badin-II
Sindh,NA-230,Badin-II
Sindh,NA-230,Badin-II
Sindh,NA-230,Badin-II
Sindh,NA-230,Badin-II
Sindh,NA-230,Badin-II
Sindh,NA-230,Badin-II
Sindh,NA-231,Sujawal
Sindh,NA-231,Sujawal
Sindh,NA-231,Sujawal
Sindh,NA-231,Sujawal
Sindh,NA-231,Sujawal
Sindh,NA-231,Sujawal
Sindh,NA-231,Sujawal
Sindh,NA-231,Sujawal
Sindh,NA-232,Thatta
Sindh,NA-232,Thatta
Sindh,NA-232,Thatta
Sindh,NA-232,Thatta
Sindh,NA-232,Thatta
Sindh,NA-232,Thatta
Sindh,NA-232,Thatta
Sindh,NA-233,Jamshoro
Sindh,NA-233,Jamshoro
Sindh,NA-233,Jamshoro
Sindh,NA-233,Jamshoro
Sindh,NA-233,Jamshoro
Sindh,NA-233,Jamshoro
Sindh,NA-233,Jamshoro
Sindh,NA-233,Jamshoro
Sindh,NA-233,Jamshoro
Sindh,NA-233,Jamshoro
Sindh,NA-234,Dadu-II
Sindh,NA-234,Dadu-II
Sindh,NA-234,Dadu-II
Sindh,NA-234,Dadu-II
Sindh,NA-234,Dadu-II
Sindh,NA-234,Dadu-II
Sindh,NA-235,Dadu-II
Sindh,NA-235,Dadu-II
Sindh,NA-235,Dadu-II
Sindh,NA-235,Dadu-II
Sindh,NA-235,Dadu-II
Sindh,NA-235,Dadu-II
Sindh,NA-235,Dadu-II
Sindh,NA-235,Dadu-II
Sindh,NA-235,Dadu-II
Sindh,NA-235,Dadu-II
Sindh,NA-236,Malir-I
Sindh,NA-236,Malir-I
Sindh,NA-236,Malir-I
Sindh,NA-236,Malir-I
Sindh,NA-236,Malir-I
Sindh,NA-236,Malir-I
Sindh,NA-236,Malir-I
Sindh,NA-236,Malir-I
Sindh,NA-236,Malir-I
Sindh,NA-236,Malir-I
Sindh,NA-236,Malir-I
Sindh,NA-236,Malir-I
Sindh,NA-236,Malir-I
Sindh,NA-236,Malir-I
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-237,Malir-II
Sindh,NA-238,Malir-III
Sindh,NA-238,Malir-III
Sindh,NA-238,Malir-III
Sindh,NA-238,Malir-III
Sindh,NA-238,Malir-III
Sindh,NA-238,Malir-III
Sindh,NA-238,Malir-III
Sindh,NA-238,Malir-III
Sindh,NA-238,Malir-III
Sindh,NA-238,Malir-III
Sindh,NA-238,Malir-III
Sindh,NA-238,Malir-III
